Date,Open,High,Low,Close,Volume,Change Pct
2009-12-10,74.37,74.89,73.62,73.89,0,-0.78
2009-12-11,73.78,74.58,73.63,74.02,0,0.18
2009-12-13,74.05,74.05,74.05,74.05,0,0.04
2009-12-14,73.98,76.11,73.81,75.59,0,2.08
2009-12-15,75.59,76.15,74.78,75.04,0,-0.73
2009-12-16,75.04,76.57,74.89,76.23,0,1.59
2009-12-17,76.1,76.16,75.02,75.81,0,-0.55
2009-12-18,75.68,75.97,74.51,74.95,0,-1.13
2009-12-20,74.96,74.96,74.96,74.96,0,0.01
2009-12-21,74.96,75.78,74.86,75.05,0,0.12
2009-12-22,75.03,75.22,73.53,73.79,0,-1.68
2009-12-23,73.79,74.06,73.37,73.93,0,0.19
2009-12-24,73.88,74.02,73.43,73.72,0,-0.28
2009-12-25,73.72,73.72,73.72,73.72,0,0.0
2009-12-28,73.71,76.54,73.71,75.59,0,2.54
2009-12-29,75.63,76.19,75.01,75.01,0,-0.77
2009-12-30,75.05,75.55,74.82,75.37,0,0.48
2009-12-31,75.47,75.93,75.39,75.74,0,0.49
2010-01-01,75.7,75.7,75.7,75.7,0,-0.05
2010-01-04,75.7,76.77,75.7,76.18,0,0.63
2010-01-05,75.86,76.27,73.05,73.11,0,-4.03
2010-01-06,73.18,74.27,73.16,73.6,0,0.67
2010-01-07,73.95,74.09,72.57,73.04,0,-0.76
2010-01-08,73.07,73.3,72.43,72.55,0,-0.67
2010-01-11,72.55,74.49,72.55,74.08,0,2.11
2010-01-12,74.09,74.19,72.64,72.7,0,-1.86
2010-01-13,72.68,73.97,72.47,73.55,0,1.17
2010-01-14,73.58,73.75,72.23,72.7,0,-1.16
2010-01-15,72.83,72.91,71.94,72.05,0,-0.89
2010-01-18,72.07,72.07,72.07,72.07,0,0.03
2010-01-19,72.2,72.62,71.54,71.73,0,-0.47
2010-01-20,71.75,71.76,70.82,70.94,0,-1.1
2010-01-21,71.12,71.96,70.83,71.96,0,1.44
2010-01-22,71.9,71.9,70.99,71.13,0,-1.15
2010-01-25,71.09,71.62,69.82,69.93,0,-1.69
2010-01-26,69.92,70.42,69.38,70.04,0,0.16
2010-01-27,70.03,70.23,69.04,69.25,0,-1.13
2010-01-28,69.33,69.82,68.85,69.11,0,-0.2
2010-01-29,69.21,69.72,68.93,69.17,0,0.09
2010-01-31,69.17,69.17,69.17,69.17,0,0.0
2010-02-01,69.09,69.36,68.21,68.21,0,-1.39
2010-02-02,68.26,69.43,68.2,69.43,0,1.79
2010-02-03,69.65,70.67,69.28,69.55,0,0.17
2010-02-04,69.89,69.98,68.22,68.73,0,-1.18
2010-02-05,68.84,69.27,66.56,66.7,0,-2.95
2010-02-08,67.14,69.5,67.14,69.5,0,4.2
2010-02-09,69.13,72.21,69.07,72.21,0,3.9
2010-02-10,72.22,73.91,71.58,72.82,0,0.84
2010-02-11,72.89,73.24,72.27,73.09,0,0.37
2010-02-12,73.8,75.08,73.22,74.95,0,2.54
2010-02-16,74.88,76.46,74.83,75.8,0,1.13
2010-02-17,76.14,76.52,75.68,76.08,0,0.37
2010-02-18,76.07,78.28,75.74,78.16,0,2.73
2010-02-19,77.68,79.26,77.61,79.02,0,1.1
2010-02-22,78.99,79.77,78.49,79.75,0,0.92
2010-02-23,79.75,80.08,78.74,79.55,0,-0.25
2010-02-24,79.54,79.54,78.57,79.22,0,-0.41
2010-02-25,79.2,81.74,78.49,81.46,0,2.83
2010-02-26,81.19,82.55,80.67,82.55,0,1.34
2010-03-01,82.61,84.57,82.52,83.21,0,0.8
2010-03-02,83.08,83.14,80.67,81.87,0,-1.61
2010-03-03,81.8,83.34,81.8,82.93,0,1.29
2010-03-04,82.7,82.73,81.55,82.16,0,-0.93
2010-03-05,82.01,83.11,81.8,82.39,0,0.28
2010-03-08,82.38,82.53,81.38,81.8,0,-0.72
2010-03-09,81.86,82.09,79.91,80.38,0,-1.74
2010-03-10,80.45,81.26,79.49,79.96,0,-0.52
2010-03-11,80.26,80.26,78.72,78.72,0,-1.55
2010-03-12,78.76,81.25,78.76,80.63,0,2.43
2010-03-15,80.61,81.28,79.85,80.58,0,-0.06
2010-03-16,80.75,81.95,80.15,81.63,0,1.3
2010-03-17,81.85,81.87,80.89,81.02,0,-0.75
2010-03-18,81.05,82.46,80.61,82.25,0,1.52
2010-03-19,82.28,82.77,81.62,82.04,0,-0.26
2010-03-22,82.35,82.78,81.71,82.33,0,0.35
2010-03-23,82.5,82.95,82.02,82.79,0,0.56
2010-03-24,82.75,82.95,80.94,81.38,0,-1.7
2010-03-25,81.31,81.94,80.12,80.32,0,-1.3
2010-03-26,80.22,80.71,79.28,79.82,0,-0.62
2010-03-29,79.87,80.83,79.73,80.68,0,1.08
2010-03-30,80.65,81.04,79.38,79.59,0,-1.35
2010-03-31,79.65,81.71,79.54,80.92,0,1.67
2010-04-01,81.04,81.64,80.7,81.64,0,0.89
2010-04-05,81.72,82.71,81.58,82.21,0,0.7
2010-04-06,82.33,83.16,82.03,82.31,0,0.12
2010-04-07,82.36,82.36,80.56,80.97,0,-1.63
2010-04-08,80.84,82.68,79.76,80.0,0,-1.2
2010-04-09,79.94,80.66,79.41,79.65,0,-0.44
2010-04-12,79.7,80.54,79.61,79.61,0,-0.05
2010-04-13,79.66,82.14,79.66,82.0,0,3.0
2010-04-14,81.8,82.15,80.97,81.02,0,-1.2
2010-04-15,80.82,82.34,80.79,81.98,0,1.18
2010-04-16,82.01,82.78,80.66,81.57,0,-0.5
2010-04-19,81.6,81.76,80.54,81.7,0,0.16
2010-04-20,81.74,84.65,81.61,84.65,0,3.61
2010-04-21,84.88,86.81,84.83,85.2,0,0.65
2010-04-22,85.03,85.96,84.36,84.9,0,-0.35
2010-04-23,84.95,86.38,84.93,85.77,0,1.02
2010-04-26,86.3,87.11,85.45,85.6,0,-0.2
2010-04-27,85.88,86.03,84.58,85.15,0,-0.53
2010-04-28,85.12,86.01,84.44,84.83,0,-0.38
2010-04-29,84.86,85.53,83.02,83.32,0,-1.78
2010-04-30,83.44,84.4,83.44,84.26,0,1.13
2010-05-03,83.81,84.3,83.13,83.26,0,-1.19
2010-05-04,83.22,83.51,81.22,81.26,0,-2.4
2010-05-05,81.37,82.28,80.27,82.28,0,1.26
2010-05-06,82.24,82.44,79.8,80.07,0,-2.69
2010-05-07,80.01,82.27,80.01,80.53,0,0.57
2010-05-10,81.24,82.15,81.02,81.15,0,0.77
2010-05-11,81.2,81.92,80.52,80.52,0,-0.78
2010-05-12,80.77,82.44,80.32,80.45,0,-0.09
2010-05-13,80.54,81.6,80.4,80.9,0,0.56
2010-05-14,80.93,81.5,80.41,80.9,0,0.0
2010-05-17,80.83,81.62,80.62,81.3,0,0.49
2010-05-18,81.38,82.43,81.38,82.11,0,1.0
2010-05-19,82.17,84.1,81.77,83.19,0,1.32
2010-05-20,83.28,83.39,81.47,82.27,0,-1.11
2010-05-21,81.57,83.19,81.57,82.93,0,0.8
2010-05-24,82.86,83.25,82.14,82.14,0,-0.95
2010-05-25,82.23,82.26,81.18,81.96,0,-0.22
2010-05-26,81.95,82.89,81.77,81.96,0,0.0
2010-05-27,81.87,82.29,81.21,81.21,0,-0.92
2010-05-28,81.39,81.41,80.01,80.01,0,-1.48
2010-05-31,80.05,80.05,80.05,80.05,0,0.05
2010-06-01,80.24,80.25,79.02,79.13,0,-1.15
2010-06-02,79.04,79.47,78.32,78.45,0,-0.86
2010-06-03,78.4,79.27,78.1,78.1,0,-0.45
2010-06-04,78.28,78.46,76.57,77.29,0,-1.04
2010-06-07,77.08,77.47,75.84,77.47,0,0.23
2010-06-08,77.32,78.44,76.97,78.44,0,1.25
2010-06-09,78.46,82.16,78.43,81.82,0,4.31
2010-06-10,81.93,83.97,81.7,82.3,0,0.59
2010-06-11,82.33,82.69,81.5,81.5,0,-0.97
2010-06-14,78.76,79.65,78.48,79.52,0,-2.43
2010-06-15,79.4,79.73,78.74,79.39,0,-0.16
2010-06-16,79.29,79.64,79.12,79.47,0,0.1
2010-06-17,79.31,79.57,78.32,79.04,0,-0.54
2010-06-18,78.99,79.16,77.95,78.37,0,-0.85
2010-06-21,78.49,79.39,78.13,78.98,0,0.78
2010-06-22,79.03,79.51,78.41,79.23,0,0.32
2010-06-23,78.78,80.34,78.05,79.69,0,0.58
2010-06-24,79.56,80.38,79.19,80.0,0,0.39
2010-06-25,79.96,80.52,79.92,80.35,0,0.44
2010-06-28,80.37,80.76,79.21,79.99,0,-0.45
2010-06-29,79.38,79.82,78.46,79.36,0,-0.79
2010-06-30,79.23,79.5,78.06,79.0,0,-0.45
2010-07-01,79.25,79.38,78.0,79.08,0,0.1
2010-07-02,79.06,79.45,77.79,78.1,0,-1.24
2010-07-04,78.07,78.07,78.07,78.07,0,-0.04
2010-07-05,78.07,78.07,78.07,78.07,0,0.0
2010-07-06,77.69,78.75,77.07,77.07,0,-1.28
2010-07-07,77.16,78.16,76.58,77.65,0,0.75
2010-07-08,77.96,78.34,77.1,77.52,0,-0.17
2010-07-09,77.33,78.62,77.04,78.08,0,0.72
2010-07-11,78.06,78.06,78.06,78.06,0,-0.03
2010-07-12,77.93,77.95,76.86,77.13,0,-1.19
2010-07-13,77.19,78.57,76.84,78.08,0,1.23
2010-07-14,78.23,78.43,77.07,77.23,0,-1.09
2010-07-15,77.2,78.93,77.14,78.8,0,2.03
2010-07-16,78.54,81.01,78.51,79.9,0,1.4
2010-07-18,80.01,80.01,80.01,80.01,0,0.14
2010-07-19,80.33,81.08,78.7,78.82,0,-1.49
2010-07-20,78.52,79.48,77.75,77.98,0,-1.07
2010-07-21,78.16,79.39,78.08,78.84,0,1.1
2010-07-22,78.93,79.67,78.62,79.67,0,1.05
2010-07-23,79.65,80.46,79.43,80.46,0,0.99
2010-07-25,80.46,80.46,80.46,80.46,0,0.0
2010-07-26,80.66,81.21,80.15,81.21,0,0.93
2010-07-27,81.03,81.52,80.48,81.33,0,0.15
2010-07-30,80.66,82.82,80.36,82.68,0,1.66
2010-08-01,82.7,82.7,82.7,82.7,0,0.02
2010-08-02,82.24,84.13,81.98,83.89,0,1.44
2010-08-03,84.1,84.54,83.17,84.45,0,0.67
2010-08-04,84.38,84.68,83.68,83.95,0,-0.59
2010-08-05,84.04,85.86,83.75,84.58,0,0.75
2010-08-06,84.18,84.96,83.7,84.4,0,-0.21
2010-08-08,84.34,84.34,84.34,84.34,0,-0.07
2010-08-09,84.16,84.52,83.58,84.11,0,-0.27
2010-08-10,84.08,84.63,82.63,84.34,0,0.27
2010-08-11,84.34,84.6,83.79,84.35,0,0.01
2010-08-12,84.23,88.25,83.28,86.64,0,2.71
2010-08-13,86.73,89.43,86.53,88.0,0,1.57
2010-08-15,88.0,88.0,88.0,88.0,0,0.0
2010-08-16,87.63,88.16,87.05,87.35,0,-0.74
2010-08-17,87.53,88.01,87.15,87.47,0,0.14
2010-08-18,87.52,87.98,86.95,87.51,0,0.05
2010-08-19,87.6,88.31,87.47,88.15,0,0.73
2010-08-20,87.92,88.05,87.03,87.19,0,-1.09
2010-08-22,87.08,87.08,87.08,87.08,0,-0.13
2010-08-23,87.27,88.65,87.24,87.54,0,0.53
2010-08-24,87.65,88.56,86.35,88.42,0,1.01
2010-08-25,88.56,88.87,88.03,88.12,0,-0.34
2010-08-26,88.05,89.62,88.05,89.15,0,1.17
2010-08-27,89.29,90.17,88.86,89.02,0,-0.15
2010-08-29,88.94,88.94,88.94,88.94,0,-0.09
2010-08-30,89.01,89.95,88.78,89.54,0,0.67
2010-08-31,89.51,90.45,88.98,88.98,0,-0.63
2010-09-01,89.13,90.66,88.95,90.56,0,1.78
2010-09-02,90.44,91.87,90.4,90.88,0,0.35
2010-09-03,90.73,91.55,90.38,90.85,0,-0.03
2010-09-05,90.9,90.9,90.9,90.9,0,0.06
2010-09-06,90.9,90.9,90.9,90.9,0,0.0
2010-09-07,91.53,93.72,90.84,91.13,0,0.25
2010-09-08,91.19,91.61,90.46,90.59,0,-0.59
2010-09-09,90.61,91.6,89.96,90.79,0,0.22
2010-09-10,90.48,92.21,90.33,91.31,0,0.57
2010-09-12,91.34,91.34,91.34,91.34,0,0.03
2010-09-13,91.38,93.15,91.29,92.76,0,1.55
2010-09-14,92.88,94.85,92.82,94.37,0,1.74
2010-09-15,94.64,95.78,93.52,93.52,0,-0.9
2010-09-16,93.75,96.46,93.51,95.52,0,2.14
2010-09-17,95.79,98.72,95.79,98.72,0,3.35
2010-09-20,98.77,101.96,98.77,99.39,0,0.68
2010-09-21,99.38,102.36,99.38,101.62,0,2.24
2010-09-22,101.49,103.33,99.57,99.78,0,-1.81
2010-09-23,99.61,99.69,96.83,97.15,0,-2.64
2010-09-24,97.17,100.27,96.54,100.27,0,3.21
2010-09-27,101.45,103.94,101.35,103.94,0,3.66
2010-09-28,103.94,106.36,103.94,105.26,0,1.27
2010-09-29,105.29,106.06,100.97,100.97,0,-4.08
2010-09-30,100.03,103.52,99.3,101.98,0,1.0
2010-10-01,101.96,102.76,97.79,97.79,0,-4.11
2010-10-04,97.75,98.31,95.42,97.64,0,-0.15
2010-10-05,97.74,100.38,96.96,98.85,0,1.24
2010-10-06,99.23,100.12,98.13,99.89,0,1.05
2010-10-07,99.78,103.77,99.63,103.77,0,3.88
2010-10-08,104.97,107.87,104.85,107.34,0,3.44
2010-10-11,107.68,111.43,107.57,110.39,0,2.84
2010-10-12,110.43,112.37,108.58,109.47,0,-0.83
2010-10-13,109.5,111.84,109.15,111.31,0,1.68
2010-10-14,111.45,114.96,110.95,114.96,0,3.28
2010-10-15,119.5,119.55,109.61,109.83,0,-4.46
2010-10-18,109.2,113.74,108.27,113.5,0,3.34
2010-10-19,113.48,114.69,109.29,109.29,0,-3.71
2010-10-20,109.81,114.37,109.46,114.37,0,4.65
2010-10-21,114.46,117.57,113.93,115.49,0,0.98
2010-10-22,115.95,119.73,115.26,119.73,0,3.67
2010-10-25,121.1,124.79,121.1,124.79,0,4.23
2010-10-26,126.9,130.47,123.63,128.13,0,2.68
2010-10-27,128.14,128.54,123.55,123.55,0,-3.57
2010-10-28,123.53,127.3,121.67,122.05,0,-1.21
2010-10-29,121.88,126.45,121.74,124.62,0,2.11
2010-11-01,126.05,129.38,126.04,129.38,0,3.82
2010-11-02,130.26,134.88,129.49,134.63,0,4.06
2010-11-03,134.62,139.18,132.36,136.03,0,1.04
2010-11-04,136.28,140.66,135.05,139.51,0,2.56
2010-11-05,139.7,144.59,138.72,142.27,0,1.98
2010-11-08,144.42,147.62,144.22,147.62,0,3.76
2010-11-09,147.83,155.45,147.28,151.24,0,2.45
2010-11-10,153.8,158.12,145.14,147.09,0,-2.74
2010-11-11,145.32,149.98,143.64,143.69,0,-2.31
2010-11-12,141.81,141.99,139.1,140.08,0,-2.51
2010-11-15,131.26,134.94,128.39,134.05,0,-4.3
2010-11-16,134.6,136.98,129.1,129.1,0,-3.69
2010-11-17,128.15,129.55,123.15,123.72,0,-4.17
2010-11-18,124.03,129.41,123.5,129.35,0,4.55
2010-11-19,129.11,129.11,123.08,123.08,0,-4.85
2010-11-22,123.11,123.72,117.13,118.99,0,-3.32
2010-11-23,118.2,118.23,111.52,111.52,0,-6.28
2010-11-24,111.37,117.66,111.22,116.03,0,4.04
2010-11-26,113.42,114.2,111.38,112.21,0,-3.29
2010-11-29,112.13,115.96,112.13,115.96,0,3.34
2010-11-30,115.55,118.9,113.79,117.28,0,1.14
2010-12-01,117.37,121.57,116.96,121.57,0,3.66
2010-12-02,123.32,126.67,122.81,126.67,0,4.2
2010-12-03,128.98,132.67,127.46,132.67,0,4.74
2010-12-06,133.9,135.27,128.05,129.72,0,-2.22
2010-12-07,129.4,134.0,128.25,129.92,0,0.15
2010-12-08,129.67,133.63,126.45,132.27,0,1.81
2010-12-09,132.02,135.98,129.69,135.98,0,2.8
2010-12-10,137.27,140.95,135.31,136.74,0,0.56
2010-12-12,136.66,136.66,136.66,136.66,0,-0.06
2010-12-13,137.15,140.99,136.94,140.82,0,3.04
2010-12-14,143.61,146.44,143.3,144.23,0,2.42
2010-12-15,144.25,145.33,141.07,142.2,0,-1.41
2010-12-16,143.75,146.32,142.62,146.32,0,2.9
2010-12-17,146.11,150.56,143.47,150.56,0,2.9
2010-12-20,151.37,154.56,151.37,154.56,0,2.66
2010-12-21,159.13,159.8,156.63,156.63,0,1.34
2010-12-22,155.43,155.64,154.06,154.06,0,-1.64
2010-12-23,149.03,155.37,148.06,148.06,0,-3.89
2010-12-24,148.06,148.06,148.06,148.06,0,0.0
2010-12-27,147.02,147.02,142.06,146.65,0,-0.95
2010-12-28,146.47,149.47,144.08,144.72,0,-1.32
2010-12-29,143.89,146.28,140.38,140.64,0,-2.82
2010-12-30,140.17,144.2,137.85,143.46,0,2.01
2010-12-31,144.21,147.92,143.55,143.7,0,0.17
2011-01-03,144.59,146.4,141.38,141.38,0,-1.61
2011-01-04,141.18,144.93,139.82,144.93,0,2.51
2011-01-05,143.75,147.89,142.05,145.39,0,0.32
2011-01-06,146.2,149.06,141.12,141.35,0,-2.78
2011-01-07,141.05,142.49,139.64,140.31,0,-0.74
2011-01-10,140.91,144.72,140.91,143.33,0,2.15
2011-01-11,143.22,147.62,143.17,147.62,0,2.99
2011-01-12,149.45,152.53,147.73,150.14,0,1.71
2011-01-13,151.47,151.49,143.73,144.23,0,-3.94
2011-01-14,144.03,145.92,141.2,142.17,0,-1.43
2011-01-17,142.16,142.16,142.16,142.16,0,-0.01
2011-01-18,143.16,146.22,142.9,146.22,0,2.86
2011-01-19,148.65,151.32,147.78,149.93,0,2.54
2011-01-20,149.55,152.97,148.06,152.8,0,1.91
2011-01-21,153.8,156.97,153.78,156.97,0,2.73
2011-01-23,156.94,156.94,156.94,156.94,0,-0.02
2011-01-24,160.71,161.97,160.71,161.91,0,3.17
2011-01-25,163.51,167.67,158.16,162.59,0,0.42
2011-01-26,163.28,167.42,160.84,166.85,0,2.62
2011-01-27,168.5,172.85,166.37,169.7,0,1.71
2011-01-28,169.82,171.05,164.53,165.36,0,-2.56
2011-01-31,165.85,170.13,165.57,170.13,0,2.88
2011-02-01,170.15,172.47,169.28,172.47,0,1.38
2011-02-02,174.05,177.86,173.23,176.24,0,2.19
2011-02-03,179.79,181.9,170.87,171.34,0,-2.78
2011-02-04,171.41,172.31,167.78,168.05,0,-1.92
2011-02-07,166.13,176.22,164.8,176.22,0,4.86
2011-02-08,174.71,178.01,172.96,175.88,0,-0.19
2011-02-09,175.52,183.59,173.69,181.7,0,3.31
2011-02-10,183.48,187.58,183.01,186.46,0,2.62
2011-02-11,186.87,189.41,182.53,186.3,0,-0.09
2011-02-14,186.57,187.03,182.01,182.77,0,-1.89
2011-02-15,183.43,189.32,183.43,188.65,0,3.21
2011-02-16,189.87,194.96,189.46,194.96,0,3.35
2011-02-17,201.85,202.55,199.87,201.96,0,3.59
2011-02-18,208.96,208.96,194.46,194.99,0,-3.45
2011-02-22,188.71,189.24,187.89,188.05,0,-3.56
2011-02-23,181.82,187.71,180.91,185.74,0,-1.23
2011-02-24,185.85,186.22,177.22,177.48,0,-4.44
2011-02-25,176.22,184.62,175.15,184.04,0,3.69
2011-02-28,187.92,191.62,187.32,191.24,0,3.91
2011-03-01,198.24,199.12,191.68,194.19,0,1.55
2011-03-02,194.74,200.96,193.47,200.63,0,3.31
2011-03-03,206.12,207.8,200.82,207.8,0,3.58
2011-03-04,207.43,213.85,206.46,212.71,0,2.36
2011-03-07,214.99,219.71,213.18,213.84,0,0.53
2011-03-08,213.85,215.38,207.02,207.34,0,-3.04
2011-03-09,205.35,213.4,202.49,204.87,0,-1.19
2011-03-10,204.51,207.63,200.42,201.93,0,-1.43
2011-03-11,201.43,208.99,196.66,204.9,0,1.47
2011-03-14,205.39,206.57,197.73,197.73,0,-3.5
2011-03-15,196.87,199.54,190.63,190.92,0,-3.44
2011-03-16,189.55,198.32,185.12,185.71,0,-2.73
2011-03-17,186.25,195.0,185.05,192.16,0,3.48
2011-03-18,196.24,199.81,195.39,199.81,0,3.98
2011-03-21,201.54,204.53,197.38,199.98,0,0.08
2011-03-22,200.24,205.98,197.54,205.98,0,3.0
2011-03-23,209.48,209.92,198.94,201.62,0,-2.12
2011-03-24,201.88,209.43,196.88,209.43,0,3.88
2011-03-25,209.46,211.08,202.65,204.62,0,-2.3
2011-03-28,203.15,203.85,197.24,197.24,0,-3.6
2011-03-29,196.35,200.93,194.18,194.52,0,-1.38
2011-03-30,195.3,199.9,192.29,195.29,0,0.4
2011-03-31,194.47,200.84,192.54,200.84,0,2.84
2011-04-01,200.54,200.54,195.07,195.77,0,-2.52
2011-04-04,194.65,196.45,192.24,195.76,0,-0.0
2011-04-05,195.48,202.95,188.88,200.43,0,2.38
2011-04-06,199.99,208.13,199.35,208.13,0,3.84
2011-04-07,212.08,215.09,207.18,207.96,0,-0.08
2011-04-08,208.35,212.29,202.52,203.49,0,-2.15
2011-04-11,191.02,193.8,187.32,191.73,0,-5.78
2011-04-12,191.47,192.25,183.84,185.83,0,-3.07
2011-04-13,187.98,189.1,178.66,180.48,0,-2.88
2011-04-14,180.56,181.01,176.96,178.15,0,-1.29
2011-04-15,178.27,179.55,176.48,177.3,0,-0.48
2011-04-18,177.39,179.79,173.15,178.15,0,0.48
2011-04-19,178.35,179.07,171.1,171.1,0,-3.96
2011-04-20,170.82,174.55,166.27,167.24,0,-2.26
2011-04-21,167.13,169.57,164.17,168.04,0,0.47
2011-04-22,168.0,168.0,168.0,168.0,0,-0.02
2011-04-25,168.96,172.28,165.26,166.47,0,-0.91
2011-04-26,165.84,165.84,160.35,160.4,0,-3.65
2011-04-27,160.16,160.38,153.07,153.07,0,-4.57
2011-04-28,152.85,154.94,146.53,151.74,0,-0.87
2011-04-29,152.23,158.26,147.82,157.96,0,4.1
2011-05-02,157.93,158.43,151.13,155.03,0,-1.85
2011-05-03,154.38,158.84,153.55,156.7,0,1.08
2011-05-04,156.69,157.36,151.4,151.4,0,-3.38
2011-05-05,151.4,151.4,144.51,146.35,0,-3.34
2011-05-06,146.73,149.05,143.82,146.46,0,0.08
2011-05-09,145.18,148.22,143.21,145.38,0,-0.73
2011-05-10,145.1,151.46,143.01,151.46,0,4.18
2011-05-11,152.2,155.11,147.78,151.27,0,-0.12
2011-05-12,151.27,151.9,144.02,144.02,0,-4.79
2011-05-13,143.23,148.48,142.18,145.93,0,1.32
2011-05-16,146.57,151.35,145.3,151.35,0,3.72
2011-05-17,152.1,157.85,150.95,155.14,0,2.5
2011-05-18,155.75,160.67,155.53,158.16,0,1.95
2011-05-19,159.57,161.29,153.8,155.37,0,-1.77
2011-05-20,155.16,157.0,150.21,156.12,0,0.49
2011-05-23,156.06,157.43,153.26,154.8,0,-0.85
2011-05-24,154.24,157.7,153.55,155.37,0,0.37
2011-05-25,154.05,159.53,153.8,155.88,0,0.33
2011-05-26,156.21,158.29,150.76,150.99,0,-3.14
2011-05-27,151.16,154.1,151.04,153.53,0,1.68
2011-05-31,153.25,159.09,153.18,158.69,0,3.36
2011-06-01,160.51,162.93,158.52,161.53,0,1.79
2011-06-02,161.67,166.19,159.2,164.48,0,1.82
2011-06-03,164.54,168.35,160.74,161.14,0,-2.03
2011-06-06,159.27,159.76,155.6,155.6,0,-3.43
2011-06-07,154.63,155.99,148.57,148.6,0,-4.5
2011-06-08,147.74,150.07,144.32,147.01,0,-1.07
2011-06-09,146.2,151.05,145.4,151.05,0,2.75
2011-06-10,152.25,154.42,148.57,149.98,0,-0.71
2011-06-13,139.59,142.46,136.65,139.73,0,-6.83
2011-06-14,139.27,139.96,136.68,138.54,0,-0.85
2011-06-15,138.73,139.41,132.7,135.27,0,-2.36
2011-06-16,133.35,134.45,127.84,128.04,0,-5.34
2011-06-17,127.03,130.65,123.58,130.13,0,1.64
2011-06-20,129.1,132.43,127.9,128.99,0,-0.88
2011-06-21,129.63,133.0,129.39,130.26,0,0.98
2011-06-22,129.41,131.86,125.38,127.9,0,-1.81
2011-06-23,126.71,128.66,125.14,125.34,0,-2.0
2011-06-24,125.9,127.43,125.25,126.88,0,1.23
2011-06-27,126.76,129.39,123.05,129.39,0,1.98
2011-06-28,128.65,128.92,125.42,127.78,0,-1.25
2011-06-29,127.89,130.43,125.98,127.0,0,-0.6
2011-06-30,127.38,128.91,120.12,124.11,0,-2.28
2011-07-01,124.43,124.96,121.32,121.43,0,-2.16
2011-07-04,121.52,121.52,121.52,121.52,0,0.07
2011-07-05,121.76,123.69,118.42,118.71,0,-2.31
2011-07-06,119.18,120.72,116.0,116.17,0,-2.15
2011-07-07,116.64,118.11,115.54,116.12,0,-0.04
2011-07-08,116.38,118.99,115.65,116.49,0,0.31
2011-07-11,116.31,116.43,111.58,111.58,0,-4.21
2011-07-12,109.49,110.45,106.58,106.8,0,-4.28
2011-07-13,106.54,111.29,106.4,110.16,0,3.15
2011-07-14,110.77,111.1,105.3,105.3,0,-4.41
