Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-09-21,5.10720783743286,5.334654550193021,5.045177119407355,5.132019996643066,8279492,0.0,0.0
2007-09-24,5.189915615408648,5.376008418829678,5.086531293508085,5.371873378753662,1238029,0.0,0.0
2007-09-25,5.35119680599295,5.520747216321899,5.218863997931283,5.500070095062256,1081267,0.0,0.0
2007-09-26,5.500069037019196,5.669620374731773,5.479392559737106,5.553829669952393,1184476,0.0,0.0
2007-09-27,5.582777976989746,5.785412207443445,5.545559418743149,5.582777976989746,950145,0.0,0.0
2007-09-28,5.520744778131021,5.624130338769864,5.210590656213517,5.541421890258789,480996,0.0,0.0
2007-10-01,5.541422669677172,5.541422669677172,5.417361259460449,5.417361259460449,114569,0.0,0.0
2007-10-02,5.458715869348631,5.5207465860457825,5.376008033752441,5.376008033752441,534061,0.0,0.0
2007-10-03,5.251946280358156,5.376008033752441,5.189915243661021,5.376008033752441,614227,0.0,0.0
2007-10-04,5.376008418829678,5.376008418829678,5.169238815028536,5.371873378753662,899839,0.0,0.0
2007-10-05,5.256082326747655,5.334654808044434,5.251946646679398,5.334654808044434,872251,0.0,0.0
2007-10-08,5.256080978178817,5.562099144713395,5.256080978178817,5.417361259460449,479860,0.0,0.0
2007-10-09,5.495934427366915,5.500069467146743,5.293300518156234,5.376008033752441,568626,0.0,0.0
2007-10-10,5.446310110009181,5.541423704944822,5.293300518156234,5.376008033752441,299080,0.0,0.0
2007-10-11,5.483528028027498,5.483528028027498,5.334654435954329,5.376008033752441,385575,0.0,0.0
2007-10-15,5.500070376148196,5.781277447650562,5.454581731052307,5.624133110046387,94771,0.0,0.0
2007-10-16,5.6654842696412375,5.6654842696412375,5.433902263641357,5.433902263641357,75784,0.0,0.0
2007-10-17,5.5827779427429,5.5827779427429,5.25608196013795,5.376008033752441,154327,0.0,0.0
2007-10-18,5.376006273236153,5.562098362386801,5.376006273236153,5.541421890258789,55986,0.0,0.0
2007-10-19,5.574504757663414,5.574504757663414,5.376006273236153,5.541421890258789,3929756,0.0,0.0
2007-10-22,5.3760080793817515,5.533153032348291,5.251946324934481,5.458715915679932,356527,0.0,0.0
2007-10-23,5.417362384646377,5.454580943441656,5.293300628662109,5.293300628662109,169906,0.0,0.0
2007-10-24,5.297435877936045,5.380143713532235,5.293300518156234,5.376008033752441,758818,0.0,0.0
2007-10-25,5.297435086386243,5.297435086386243,5.251945495605469,5.251945495605469,598973,0.0,0.0
2007-10-26,5.413226591770725,5.417362271550519,5.334654435954329,5.376008033752441,97529,0.0,0.0
2007-10-29,5.338789398348119,5.413226188844097,5.313977241516113,5.313977241516113,848721,0.0,0.0
2007-10-30,5.330518279681381,5.334653638843281,5.251945495605469,5.251945495605469,131933,0.0,0.0
2007-10-31,5.376008418829678,5.657214823999228,5.334654818069456,5.371873378753662,340137,0.0,0.0
2007-11-01,5.330519447976183,5.334654808044434,5.2933008873619185,5.334654808044434,89578,0.0,0.0
2007-11-05,5.309842007634917,5.334654808044434,5.309842007634917,5.334654808044434,61666,0.0,0.0
2007-11-06,5.334653083335481,5.3760066706482545,5.256080627441406,5.256080627441406,337703,0.0,0.0
2007-11-07,5.334654505314123,5.334654505314123,5.272623787810465,5.276759147644043,28398,0.0,0.0
2007-11-08,5.272622903662325,5.371872163025404,4.879760265350342,4.879760265350342,279769,0.0,0.0
2007-11-09,4.921115810705766,4.921115810705766,4.553065845031117,4.8590850830078125,1206546,0.0,0.0
2007-11-12,4.859083985960246,4.859083985960246,4.677126884460449,4.677126884460449,19960,0.0,0.0
2007-11-13,4.755699893469375,4.921115255329176,4.755699893469375,4.797053813934326,94771,0.0,0.0
2007-11-14,4.797054418221218,5.003824046592828,4.797054418221218,4.921115875244141,278471,0.0,0.0
2007-11-16,4.9417926780812795,4.9790112431881735,4.8301376227606845,4.921115875244141,869655,0.0,0.0
2007-11-19,4.916980147950313,4.962470070799345,4.631638050079346,4.631638050079346,93797,0.0,0.0
2007-11-21,4.5902835669946995,4.627502124781141,4.342160701751709,4.342160701751709,578363,0.0,0.0
2007-11-22,4.404191033324973,4.544794212679963,4.317347526076356,4.441409587860107,238063,0.0,0.0
2007-11-23,4.50757653488588,4.569607257843018,4.362837967985881,4.569607257843018,60043,0.0,0.0
2007-11-26,4.631637444736147,4.631637444736147,4.135390758514404,4.135390758514404,1352111,0.0,0.0
2007-11-27,4.056818787155052,4.503440856933594,4.052683427249694,4.503440856933594,1078833,0.0,0.0
2007-11-28,4.544793972199509,4.859083509421702,4.412461198632336,4.7143449783325195,286098,0.0,0.0
2007-11-29,4.561335010013906,4.941790580749512,4.548928613576943,4.941790580749512,266462,0.0,0.0
2007-11-30,5.086532115936279,5.285030711680094,4.553066099874588,5.086532115936279,207230,0.0,0.0
2007-12-03,4.962469565622244,5.069989241410745,4.925251007080078,4.925251007080078,63938,0.0,0.0
2007-12-04,5.0038223383280105,5.0038223383280105,4.6150956976975595,4.91697883605957,72538,0.0,0.0
2007-12-05,4.937657015515159,5.086531257188985,4.735023093236901,4.797053813934326,987956,0.0,0.0
2007-12-06,4.859084270085747,4.921114987405996,4.672992118124998,4.755699634552002,233844,0.0,0.0
2007-12-07,4.8797603052916125,4.8797603052916125,4.631636834853069,4.7143449783325195,89415,0.0,0.0
2007-12-10,4.76810603401604,4.797053552765497,4.466222207057535,4.755699634552002,298107,0.0,0.0
2007-12-11,4.826001467379062,4.962470281726638,4.751564979553223,4.751564979553223,601894,0.0,0.0
2007-12-12,4.797053697896703,4.797053697896703,4.652315139770508,4.652315139770508,21420,0.0,0.0
2007-12-13,4.536524072105714,4.67299222946167,4.470357673387675,4.67299222946167,597837,0.0,0.0
2007-12-14,4.755699993621739,4.755699993621739,4.491034705072346,4.5075764656066895,75297,0.0,0.0
2007-12-17,4.466221727834123,4.466221727834123,4.2801289558410645,4.2801289558410645,332510,0.0,0.0
2007-12-18,4.408326668237014,4.441409865447041,4.300806037304443,4.424868106842041,35539,0.0,0.0
2007-12-19,4.404191251946584,4.590283393859863,4.404191251946584,4.590283393859863,37161,0.0,0.0
2007-12-20,4.486898792780051,4.548929507150296,4.416597039160467,4.445545196533203,892049,0.0,0.0
2007-12-21,4.590283780573574,4.797053697896703,4.590283780573574,4.652315139770508,47223,0.0,0.0
2007-12-26,4.7143459730044235,4.797053813934326,4.631637812074518,4.797053813934326,133069,0.0,0.0
2007-12-27,4.8177306141668,4.8177306141668,4.69366917277195,4.797053813934326,129498,0.0,0.0
2007-12-28,4.896302860218799,5.210592448678794,4.879761100826175,4.962469577789307,110025,0.0,0.0
2008-01-02,4.962469577789307,4.962469577789307,4.962469577789307,4.962469577789307,1135,0.0,0.0
2008-01-03,4.96247044091855,4.96247044091855,4.879761949569819,4.921115875244141,333484,0.0,0.0
2008-01-04,4.921114784992568,4.921114784992568,4.424868106842041,4.424868106842041,250234,0.0,0.0
2008-01-07,4.4455458425120655,4.5489301681518555,4.404191920256139,4.5489301681518555,599459,0.0,0.0
2008-01-08,4.631637309840581,4.685397624615494,4.590283393859863,4.590283393859863,33591,0.0,0.0
2008-01-09,4.553065221055411,4.652315139770508,4.424868422715064,4.652315139770508,1598613,0.0,0.0
2008-01-10,4.619231940198808,4.755699778432077,4.528253061376632,4.652315139770508,53714,0.0,0.0
2008-01-11,4.548929507150296,4.631637339643936,4.445545196533203,4.445545196533203,311900,0.0,0.0
2008-01-14,4.346295925540824,4.445545196533203,4.309077368918689,4.445545196533203,178182,0.0,0.0
2008-01-15,4.445546568319756,4.466223372823535,4.342161905800722,4.38351583480835,362694,0.0,0.0
2008-01-16,4.5034402131660825,4.5034402131660825,4.1974210639151694,4.255316734313965,245366,0.0,0.0
2008-01-17,4.2966722522896035,4.30080761345638,4.0526846634494404,4.069225788116455,28398,0.0,0.0
2008-01-18,4.164337868291034,4.164337868291034,3.804559368051318,3.8872668743133545,227191,0.0,0.0
2008-01-21,3.721852321718146,3.8045601653118832,3.721852321718146,3.7632062435150146,19473,0.0,0.0
2008-01-22,3.721851407526089,3.8459128224436854,3.721851407526089,3.8045592308044434,311251,0.0,0.0
2008-01-23,3.763205442047874,3.763205442047874,3.6846329753677614,3.7590694427490234,280743,0.0,0.0
2008-01-24,3.80455935503741,4.131255299654738,3.680496976068911,3.7590694427490234,900650,0.0,0.0
2008-01-28,3.742529079849805,3.742529079849805,3.5523009300231934,3.5523009300231934,543960,0.0,0.0
2008-01-29,3.5564363145306577,3.7632062435150146,3.5564363145306577,3.7632062435150146,787379,0.0,0.0
2008-01-30,3.7632062435150146,3.7632062435150146,3.7177163215384326,3.7632062435150146,154814,0.0,0.0
2008-01-31,3.8211015375471025,4.0568189835646224,3.763206176069119,3.9658401012420654,318878,0.0,0.0
2008-02-01,3.9699745691989596,4.0899015949767605,3.86659026145935,3.8665902614593506,167310,0.0,0.0
2008-02-06,3.763206127560074,3.8459136486053467,3.763206127560074,3.8459136486053467,24341,0.0,0.0
2008-02-07,3.804561098971142,4.032007884670561,3.804561098971142,3.9699761867523193,83249,0.0,0.0
2008-02-08,3.9286208162832867,4.1147135867387785,3.9286208162832867,4.052682876586914,1078184,0.0,0.0
