Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-26,19.690000534057617,19.989999771118164,18.110000610351562,18.899999618530273,312200,0,0
2021-01-27,19.0,19.0,17.600000381469727,18.0,954900,0,0
2021-01-28,17.959999084472656,18.200000762939453,16.93000030517578,17.100000381469727,1267800,0,0
2021-01-29,17.309999465942383,17.389999389648438,16.520000457763672,16.899999618530273,310600,0,0
2021-02-01,17.0,17.149999618530273,16.700000762939453,16.700000762939453,254900,0,0
2021-02-02,17.0,17.600000381469727,16.979999542236328,17.200000762939453,274400,0,0
2021-02-03,17.31999969482422,17.799999237060547,17.200000762939453,17.600000381469727,62700,0,0
2021-02-04,17.469999313354492,18.0,17.469999313354492,17.899999618530273,47900,0,0
2021-02-05,18.110000610351562,19.43000030517578,18.0,18.5,90500,0,0
2021-02-08,19.0,19.0,18.350000381469727,18.360000610351562,36000,0,0
2021-02-09,18.979999542236328,18.979999542236328,17.84000015258789,18.600000381469727,80700,0,0
2021-02-10,18.299999237060547,18.5,17.799999237060547,18.149999618530273,161300,0,0
2021-02-11,18.149999618530273,18.989999771118164,18.0,18.75,80200,0,0
2021-02-12,18.299999237060547,18.799999237060547,17.75,18.290000915527344,294300,0,0
2021-02-17,18.790000915527344,18.790000915527344,18.0,18.299999237060547,233200,0,0
2021-02-18,18.68000030517578,18.75,17.81999969482422,18.399999618530273,306600,0,0
2021-02-19,19.100000381469727,19.100000381469727,17.600000381469727,18.200000762939453,245800,0,0
2021-02-22,18.0,18.0,16.799999237060547,17.299999237060547,341300,0,0
2021-02-23,17.799999237060547,17.989999771118164,17.149999618530273,17.399999618530273,301200,0,0
2021-02-24,17.510000228881836,18.790000915527344,17.5,17.799999237060547,1264900,0,0
2021-02-25,17.5,17.739999771118164,17.0,17.059999465942383,139700,0,0
2021-02-26,17.399999618530273,17.59000015258789,17.010000228881836,17.59000015258789,81900,0,0
2021-03-01,17.219999313354492,17.219999313354492,16.520000457763672,17.200000762939453,41300,0,0
2021-03-02,16.799999237060547,17.0,16.6299991607666,16.950000762939453,32400,0,0
2021-03-03,16.75,16.75,16.280000686645508,16.5,94400,0,0
2021-03-04,16.5,16.700000762939453,15.649999618530273,16.139999389648438,160800,0,0
2021-03-05,16.0,17.0,15.800000190734863,17.0,125900,0,0
2021-03-08,16.700000762939453,16.989999771118164,16.440000534057617,16.600000381469727,35600,0,0
2021-03-09,16.5,16.5,15.300000190734863,16.450000762939453,80500,0,0
2021-03-10,16.100000381469727,16.1200008392334,15.619999885559082,15.949999809265137,108000,0,0
2021-03-11,16.0,16.350000381469727,15.8100004196167,16.100000381469727,173600,0,0
2021-03-12,15.930000305175781,16.190000534057617,15.899999618530273,16.0,78500,0,0
2021-03-15,16.0,16.0,15.3100004196167,15.600000381469727,138500,0,0
2021-03-16,15.899999618530273,15.899999618530273,15.359999656677246,15.5,123900,0,0
2021-03-17,15.510000228881836,16.299999237060547,15.399999618530273,16.299999237060547,76300,0,0
2021-03-18,16.299999237060547,16.6200008392334,15.850000381469727,16.100000381469727,123600,0,0
2021-03-19,16.1200008392334,16.450000762939453,16.100000381469727,16.15999984741211,84300,0,0
2021-03-22,15.920000076293945,16.1299991607666,15.920000076293945,15.930000305175781,58700,0,0
