Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03,0.045544263827161396,0.04630330204963684,0.045544263827161396,0.04630330204963684,522622,0.0,0.0
2000-01-04,0.04630330204963684,0.04630330204963684,0.04630330204963684,0.04630330204963684,0,0.0,0.0
2000-01-05,0.04630330204963684,0.04630330204963684,0.04630330204963684,0.04630330204963684,0,0.0,0.0
2000-01-06,0.04630330204963684,0.04630330204963684,0.04630330204963684,0.04630330204963684,0,0.0,0.0
2000-01-07,0.04744185507297516,0.04744185507297516,0.0436466643054136,0.04744185507297516,2438906,0.0,0.0
2000-01-10,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,139366,0.0,0.0
2000-01-11,0.04744185507297516,0.04744185507297516,0.04744185507297516,0.04744185507297516,17420,0.0,0.0
2000-01-12,0.04744185507297516,0.04744185507297516,0.04744185507297516,0.04744185507297516,0,0.0,0.0
2000-01-13,0.04364665869611205,0.047062329947948456,0.04364665869611205,0.047062329947948456,365835,0.0,0.0
2000-01-14,0.04364665869611205,0.047062329947948456,0.04364665869611205,0.047062329947948456,540043,0.0,0.0
2000-01-17,0.04174906892163282,0.04744185507297516,0.04174906892163282,0.04744185507297516,365835,0.0,0.0
2000-01-18,0.051237039268016815,0.051237039268016815,0.051237039268016815,0.051237039268016815,17420,0.0,0.0
2000-01-19,0.051237039268016815,0.051237039268016815,0.051237039268016815,0.051237039268016815,0,0.0,0.0
2000-01-20,0.051237026631378656,0.05275510251522064,0.051237026631378656,0.05275510251522064,104524,0.0,0.0
2000-01-21,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-01-24,0.047821369022130966,0.047821369022130966,0.047821369022130966,0.047821369022130966,17420,0.0,0.0
2000-01-25,0.047821369022130966,0.047821369022130966,0.047821369022130966,0.047821369022130966,0,0.0,0.0
2000-01-26,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,34841,0.0,0.0
2000-01-27,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,0,0.0,0.0
2000-01-28,0.04174906510432388,0.045544255524873734,0.04174906510432388,0.045544255524873734,121945,0.0,0.0
2000-01-31,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-02-01,0.04554427264108741,0.04592379182577133,0.04364667671766777,0.04592379182577133,452939,0.0,0.0
2000-02-02,0.04592379182577133,0.04592379182577133,0.04592379182577133,0.04592379182577133,0,0.0,0.0
2000-02-03,0.04364665903384393,0.04364665903384393,0.04174906387925148,0.04174906387925148,592305,0.0,0.0
2000-02-04,0.04174906387925148,0.04174906387925148,0.04174906387925148,0.04174906387925148,243890,0.0,0.0
2000-02-07,0.04174906387925148,0.04174906387925148,0.04174906387925148,0.04174906387925148,0,0.0,0.0
2000-02-08,0.045544255524873734,0.045544255524873734,0.04364666031459881,0.045544255524873734,1271715,0.0,0.0
2000-02-09,0.049339455302695054,0.049339455302695054,0.04212859213610373,0.0432671494781971,2473747,0.0,0.0
2000-02-10,0.04288762906095611,0.04364666726595375,0.03985081613063812,0.03985081613063812,3762884,0.0,0.0
2000-02-11,0.04174907079704698,0.04288762807846069,0.04174907079704698,0.04288762807846069,540043,0.0,0.0
2000-02-14,0.04288762807846069,0.04288762807846069,0.04288762807846069,0.04288762807846069,0,0.0,0.0
2000-02-15,0.0436466708779335,0.0436466708779335,0.0436466708779335,0.0436466708779335,174207,0.0,0.0
2000-02-16,0.0436466708779335,0.0436466708779335,0.0436466708779335,0.0436466708779335,0,0.0,0.0
2000-02-17,0.0436466708779335,0.0436466708779335,0.0436466708779335,0.0436466708779335,0,0.0,0.0
2000-02-18,0.0436466708779335,0.0436466708779335,0.0436466708779335,0.0436466708779335,0,0.0,0.0
2000-02-21,0.0436466708779335,0.0436466708779335,0.0436466708779335,0.0436466708779335,0,0.0,0.0
2000-02-22,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,191628,0.0,0.0
2000-02-23,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-02-24,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-02-25,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-02-28,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-02-29,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-01,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-02,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-03,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-06,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-07,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-08,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-09,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-10,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-13,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-14,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-15,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-16,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-17,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-20,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-21,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-22,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-03-23,0.04174905376315388,0.04478520527482033,0.04174905376315388,0.04478520527482033,52262,0.0,0.0
2000-03-24,0.04478520527482033,0.04478520527482033,0.04478520527482033,0.04478520527482033,0,0.0,0.0
2000-03-27,0.04478520527482033,0.04478520527482033,0.04478520527482033,0.04478520527482033,0,0.0,0.0
2000-03-28,0.04478520527482033,0.04478520527482033,0.04478520527482033,0.04478520527482033,0,0.0,0.0
2000-03-29,0.04478520527482033,0.04478520527482033,0.04478520527482033,0.04478520527482033,0,0.0,0.0
2000-03-30,0.04478520527482033,0.04478520527482033,0.04478520527482033,0.04478520527482033,0,0.0,0.0
2000-03-31,0.04478520527482033,0.04478520527482033,0.04478520527482033,0.04478520527482033,0,0.0,0.0
2000-04-03,0.04478520527482033,0.04478520527482033,0.04478520527482033,0.04478520527482033,0,0.0,0.0
2000-04-04,0.04288762807846069,0.04288762807846069,0.04288762807846069,0.04288762807846069,174207,0.0,0.0
2000-04-05,0.037953220307826996,0.037953220307826996,0.037953220307826996,0.037953220307826996,348415,0.0,0.0
2000-04-06,0.03567610764482665,0.036435145884752274,0.03567610764482665,0.036435145884752274,4180982,0.0,0.0
2000-04-07,0.037953220307826996,0.037953220307826996,0.037953220307826996,0.037953220307826996,34841,0.0,0.0
2000-04-10,0.037953220307826996,0.037953220307826996,0.037953220307826996,0.037953220307826996,0,0.0,0.0
2000-04-11,0.037953220307826996,0.037953220307826996,0.037953220307826996,0.037953220307826996,0,0.0,0.0
2000-04-12,0.037953220307826996,0.037953220307826996,0.037953220307826996,0.037953220307826996,0,0.0,0.0
2000-04-13,0.037953220307826996,0.037953220307826996,0.037953220307826996,0.037953220307826996,0,0.0,0.0
2000-04-14,0.036055623091374486,0.036055623091374486,0.028465243928538737,0.030742358416318893,2944108,0.0,0.0
2000-04-17,0.033398983102193094,0.03491705656051636,0.033398983102193094,0.03491705656051636,87103,0.0,0.0
2000-04-18,0.037953220307826996,0.037953220307826996,0.037953220307826996,0.037953220307826996,17420,0.0,0.0
2000-04-19,0.037953220307826996,0.037953220307826996,0.037953220307826996,0.037953220307826996,0,0.0,0.0
2000-04-20,0.037953220307826996,0.037953220307826996,0.037953220307826996,0.037953220307826996,0,0.0,0.0
2000-04-21,0.037953220307826996,0.037953220307826996,0.037953220307826996,0.037953220307826996,0,0.0,0.0
2000-04-24,0.04174906397946537,0.04174906397946537,0.0349170612963302,0.035676099359989166,52262,0.0,0.0
2000-04-25,0.035676099359989166,0.035676099359989166,0.035676099359989166,0.035676099359989166,0,0.0,0.0
2000-04-26,0.037953213459863674,0.04174906387925148,0.037953213459863674,0.04174906387925148,2212436,0.0,0.0
2000-04-27,0.04174906387925148,0.04174906387925148,0.04174906387925148,0.04174906387925148,0,0.0,0.0
2000-04-28,0.04364666031459881,0.045544255524873734,0.04364666031459881,0.045544255524873734,278732,0.0,0.0
2000-05-01,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-05-02,0.04288762807846069,0.04288762807846069,0.04288762807846069,0.04288762807846069,174207,0.0,0.0
2000-05-03,0.04288762807846069,0.04288762807846069,0.04288762807846069,0.04288762807846069,0,0.0,0.0
2000-05-04,0.04288762807846069,0.04288762807846069,0.04288762807846069,0.04288762807846069,0,0.0,0.0
2000-05-05,0.04288762807846069,0.04288762807846069,0.04288762807846069,0.04288762807846069,0,0.0,0.0
2000-05-08,0.04288762807846069,0.04288762807846069,0.04288762807846069,0.04288762807846069,0,0.0,0.0
2000-05-09,0.04288762807846069,0.04288762807846069,0.04288762807846069,0.04288762807846069,0,0.0,0.0
2000-05-10,0.03985081613063812,0.03985081613063812,0.03985081613063812,0.03985081613063812,174207,0.0,0.0
2000-05-11,0.03985081613063812,0.03985081613063812,0.03985081613063812,0.03985081613063812,34841,0.0,0.0
2000-05-12,0.03985081613063812,0.03985081613063812,0.03985081613063812,0.03985081613063812,0,0.0,0.0
2000-05-15,0.03985081613063812,0.03985081613063812,0.03985081613063812,0.03985081613063812,348415,0.0,0.0
2000-05-16,0.037953220307826996,0.037953220307826996,0.037953220307826996,0.037953220307826996,522622,0.0,0.0
2000-05-17,0.03833273940722275,0.03985081580480578,0.037953220307826996,0.037953220307826996,1132349,0.0,0.0
2000-05-18,0.037953217513806176,0.03871225565671921,0.037953217513806176,0.03871225565671921,2369223,0.0,0.0
2000-05-19,0.03871225565671921,0.03871225565671921,0.03871225565671921,0.03871225565671921,0,0.0,0.0
2000-05-22,0.03985081613063812,0.03985081613063812,0.03985081613063812,0.03985081613063812,34841,0.0,0.0
2000-05-23,0.04174906387925148,0.04174906387925148,0.04174906387925148,0.04174906387925148,17420,0.0,0.0
2000-05-24,0.0436466708779335,0.0436466708779335,0.0436466708779335,0.0436466708779335,17420,0.0,0.0
2000-05-25,0.045164741575717926,0.045164741575717926,0.045164741575717926,0.045164741575717926,17420,0.0,0.0
2000-05-26,0.045164741575717926,0.045164741575717926,0.045164741575717926,0.045164741575717926,0,0.0,0.0
2000-05-29,0.045164741575717926,0.045164741575717926,0.045164741575717926,0.045164741575717926,0,0.0,0.0
2000-05-30,0.045164741575717926,0.045164741575717926,0.045164741575717926,0.045164741575717926,0,0.0,0.0
2000-05-31,0.045164741575717926,0.045164741575717926,0.045164741575717926,0.045164741575717926,0,0.0,0.0
2000-06-01,0.045164741575717926,0.045164741575717926,0.045164741575717926,0.045164741575717926,0,0.0,0.0
2000-06-02,0.043646648457945414,0.04554424315273694,0.043646648457945414,0.04478520527482033,296152,0.0,0.0
2000-06-05,0.04630330204963684,0.04630330204963684,0.04630330204963684,0.04630330204963684,52262,0.0,0.0
2000-06-06,0.04630330204963684,0.04630330204963684,0.04630330204963684,0.04630330204963684,0,0.0,0.0
2000-06-07,0.04364666031459881,0.045544255524873734,0.04364666031459881,0.045544255524873734,209049,0.0,0.0
2000-06-08,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-06-09,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,174207,0.0,0.0
2000-06-12,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-06-13,0.045544255524873734,0.045544255524873734,0.045544255524873734,0.045544255524873734,0,0.0,0.0
2000-06-14,0.04933945297856703,0.0500984862446785,0.04744185749779739,0.0500984862446785,226469,0.0,0.0
2000-06-15,0.05123703615791405,0.05313463136553764,0.05123703615791405,0.05313463136553764,121945,0.0,0.0
2000-06-16,0.05313463136553764,0.05313463136553764,0.05313463136553764,0.05313463136553764,0,0.0,0.0
2000-06-19,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,17420,0.0,0.0
2000-06-20,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-06-21,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-06-22,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-06-23,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-06-26,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-06-27,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-06-28,0.05313463136553764,0.05313463136553764,0.05313463136553764,0.05313463136553764,69683,0.0,0.0
2000-06-29,0.05313463136553764,0.05313463136553764,0.05313463136553764,0.05313463136553764,0,0.0,0.0
2000-06-30,0.053134627373791724,0.056171439588069916,0.053134627373791724,0.056171439588069916,209049,0.0,0.0
2000-07-03,0.05693048983812332,0.05693048983812332,0.05693048983812332,0.05693048983812332,17420,0.0,0.0
2000-07-04,0.05693048983812332,0.05693048983812332,0.05693048983812332,0.05693048983812332,0,0.0,0.0
2000-07-05,0.05693048983812332,0.05693048983812332,0.05693048983812332,0.05693048983812332,0,0.0,0.0
2000-07-06,0.05693048983812332,0.05693048983812332,0.05693048983812332,0.05693048983812332,0,0.0,0.0
2000-07-07,0.05693048983812332,0.05693048983812332,0.05693048983812332,0.05693048983812332,0,0.0,0.0
2000-07-10,0.05693048983812332,0.05693048983812332,0.05693048983812332,0.05693048983812332,0,0.0,0.0
2000-07-11,0.05693048983812332,0.05693048983812332,0.05693048983812332,0.05693048983812332,0,0.0,0.0
2000-07-12,0.05693048983812332,0.05693048983812332,0.05693048983812332,0.05693048983812332,0,0.0,0.0
2000-07-13,0.05693048983812332,0.05693048983812332,0.05693048983812332,0.05693048983812332,0,0.0,0.0
2000-07-14,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,121945,0.0,0.0
2000-07-17,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-07-18,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-07-19,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-07-20,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-07-21,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-07-24,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,0,0.0,0.0
2000-07-25,0.049339449967590765,0.049339449967590765,0.048580411821603775,0.048580411821603775,278732,0.0,0.0
2000-07-26,0.048580411821603775,0.048580411821603775,0.048580411821603775,0.048580411821603775,0,0.0,0.0
2000-07-27,0.048580411821603775,0.048580411821603775,0.048580411821603775,0.048580411821603775,0,0.0,0.0
2000-07-28,0.048580411821603775,0.048580411821603775,0.048580411821603775,0.048580411821603775,0,0.0,0.0
2000-07-31,0.05617145445686275,0.05617145445686275,0.0504780076444149,0.0504780076444149,52262,0.0,0.0
2000-08-01,0.0504780076444149,0.0504780076444149,0.0504780076444149,0.0504780076444149,0,0.0,0.0
2000-08-02,0.0504780076444149,0.0504780076444149,0.0504780076444149,0.0504780076444149,0,0.0,0.0
2000-08-03,0.0504780076444149,0.0504780076444149,0.0504780076444149,0.0504780076444149,0,0.0,0.0
2000-08-04,0.0504780076444149,0.0504780076444149,0.0504780076444149,0.0504780076444149,0,0.0,0.0
2000-08-07,0.0504780076444149,0.0504780076444149,0.0504780076444149,0.0504780076444149,0,0.0,0.0
2000-08-08,0.05123703363312679,0.05123703363312679,0.04933944344520569,0.04933944344520569,348415,0.0,0.0
2000-08-09,0.04895992442238238,0.04933944344520569,0.04895992442238238,0.04933944344520569,679409,0.0,0.0
2000-08-10,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,0,0.0,0.0
2000-08-11,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,174207,0.0,0.0
2000-08-14,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,0,0.0,0.0
2000-08-15,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,0,0.0,0.0
2000-08-16,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,923300,0.0,0.0
2000-08-17,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,0,0.0,0.0
2000-08-18,0.051237039268016815,0.052375596461701715,0.051237039268016815,0.051237039268016815,696830,0.0,0.0
2000-08-21,0.051237039268016815,0.051237039268016815,0.051237039268016815,0.051237039268016815,0,0.0,0.0
2000-08-22,0.05313463136553764,0.05313463136553764,0.05313463136553764,0.05313463136553764,348415,0.0,0.0
2000-08-23,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,52262,0.0,0.0
2000-08-24,0.051237039268016815,0.051237039268016815,0.051237039268016815,0.051237039268016815,557464,0.0,0.0
2000-08-25,0.05123703691541604,0.05123703691541604,0.05085751786828042,0.05085751786828041,278732,0.0,0.0
2000-08-28,0.05085751786828042,0.05085751786828042,0.05085751786828042,0.05085751786828041,0,0.0,0.0
2000-08-29,0.05085751786828042,0.05085751786828042,0.05085751786828042,0.05085751786828041,0,0.0,0.0
2000-08-30,0.05085751786828042,0.05085751786828042,0.05085751786828042,0.05085751786828041,696830,0.0,0.0
2000-08-31,0.05275510251522064,0.05275510251522064,0.05275510251522064,0.05275510251522064,209049,0.0,0.0
2000-09-01,0.05161656262929421,0.05313463901390992,0.0500984862446785,0.0500984862446785,296152,0.0,0.0
2000-09-04,0.05009848392351212,0.05009848392351212,0.04933945069256823,0.04971896484494209,1010404,0.0,0.0
2000-09-05,0.04971896714852457,0.0500984862446785,0.04933945297856703,0.0500984862446785,644568,0.0,0.0
2000-09-06,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,766513,0.0,0.0
2000-09-07,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,0,0.0,0.0
2000-09-08,0.04933944344520569,0.04933944344520569,0.04933944344520569,0.04933944344520569,0,0.0,0.0
2000-09-11,0.0500984862446785,0.0500984862446785,0.0500984862446785,0.0500984862446785,174207,0.0,0.0
2000-09-12,0.05313463136553764,0.05313463136553764,0.05313463136553764,0.05313463136553764,696830,0.0,0.0
2000-09-13,0.05389367932694271,0.05389367932694271,0.053514160215854645,0.053514160215854645,348415,0.0,0.0
2000-09-14,0.053514160215854645,0.053514160215854645,0.053514160215854645,0.053514160215854645,0,0.0,0.0
